nv,mu,phi,pressure,temp
19,0.00950418288030231,0.790615479841841,2.0230651283514513e-05,9.300246413430458e-07
31,0.009688491205280515,0.7907987354824514,2.1260557939271772e-05,9.195304268742335e-07
5,0.008506390528907306,0.5267929359694035,2.2134777947342033e-06,9.234654167748143e-07
7,0.008819855379154697,0.5282238282406008,2.3430813809155307e-06,9.276258158576193e-07
11,0.009186621121613236,0.5291454947707913,2.370048644823978e-06,9.133830632372572e-07
13,0.009298155547770337,0.5293368574865602,2.5084794941715654e-06,9.176240576059483e-07
19,0.00950418288030231,0.5296154798488497,2.6510547229961694e-06,9.266319463203917e-07
31,0.009688491205280515,0.5297987354894256,2.6066589070791638e-06,9.272967419950176e-07
5,0.008506390528907306,0.7047929359646385,7.264716446952875e-06,9.211856608496691e-07
7,0.008819855379154697,0.7062238282358609,7.377878181005316e-06,9.235416257132186e-07
11,0.009186621121613236,0.7071454947660265,7.902288358391738e-06,9.220978750005127e-07
13,0.009298155547770337,0.7073368574818124,8.175387153040313e-06,9.186464334901734e-07
19,0.00950418288030231,0.7076154798440466,8.837111373276563e-06,9.28270814299489e-07
31,0.009688491205280515,0.707798735484673,9.061779325205282e-06,9.278130272905175e-07
5,0.008506390528907306,0.5137929359697453,2.0909079306882925e-06,9.274708004955727e-07
7,0.008819855379154697,0.5152238282409498,2.106689127563489e-06,9.18743455394654e-07
11,0.009186621121613236,0.516145494771131,2.309923711383584e-06,9.225765147232668e-07
13,0.009298155547770337,0.5163368574869113,2.3039200715339735e-06,9.235719768214702e-07
19,0.00950418288030231,0.5166154798491964,2.3812588800625922e-06,9.28881604474944e-07
31,0.009688491205280515,0.516798735489773,2.4319673719154436e-06,9.296911623250414e-07
5,0.008506390528907306,0.7357929359638098,9.44636488622506e-06,9.249727448529163e-07
7,0.008819855379154697,0.7372238282350094,9.831478353303247e-06,9.306130029038674e-07
11,0.009186621121613236,0.7381454947651965,1.006713190164298e-05,9.207161859985219e-07
13,0.009298155547770337,0.73833685748099,1.0659028370418994e-05,9.369321514457555e-07
19,0.00950418288030231,0.7386154798432327,1.1396581971540409e-05,9.210566733843576e-07
31,0.009688491205280515,0.7387987354838603,1.1995924935304116e-05,9.240161376997302e-07
5,0.008506390528907306,0.6977929359648244,6.8298548285007825e-06,9.24401009934996e-07
7,0.008819855379154697,0.6992238282360499,7.195746333448898e-06,9.259691576326138e-07
11,0.009186621121613236,0.7001454947662149,7.383931821662755e-06,9.297484525463862e-07
13,0.009298155547770337,0.7003368574819945,7.799454671633201e-06,9.273603023355772e-07
19,0.00950418288030231,0.7006154798442427,8.397261215227618e-06,9.232613069203126e-07
31,0.009688491205280515,0.7007987354848648,8.622716601022379e-06,9.183706681041918e-07
5,0.008506390528907306,0.5087929359698823,1.974715859164886e-06,9.221269935438199e-07
7,0.008819855379154697,0.5102238282410791,2.0288440125202683e-06,9.265667388833241e-07
11,0.009186621121613236,0.5111454947712657,2.158537790246128e-06,9.175081419151425e-07
13,0.009298155547770337,0.5113368574870482,2.2552350431273804e-06,9.255919843526848e-07
19,0.00950418288030231,0.5116154798493276,2.3381035070961105e-06,9.204071306713507e-07
31,0.009688491205280515,0.5117987354899046,2.383197862594184e-06,9.205639731812074e-07
5,0.008506390528907306,0.7337929359638649,9.515363291581352e-06,9.24686284647425e-07
7,0.008819855379154697,0.735223828235069,9.765575411751977e-06,9.36178808586664e-07
11,0.009186621121613236,0.736145494765245,9.852815596930424e-06,9.239134348668786e-07
13,0.009298155547770337,0.7363368574810449,1.0431470295544696e-05,9.326320185919477e-07
19,0.00950418288030231,0.7366154798432853,1.1077868121561e-05,9.160827750377231e-07
31,0.009688491205280515,0.7367987354839112,1.1568351526138015e-05,9.204736617467646e-07
5,0.008506390528907306,0.5157929359696936,2.106030057985326e-06,9.19820928141443e-07
7,0.008819855379154697,0.5172238282408974,2.1666931427229577e-06,9.233937825535572e-07
11,0.009186621121613236,0.5181454947710799,2.2764264134090635e-06,9.243170748094365e-07
13,0.009298155547770337,0.5183368574868563,2.377410677925771e-06,9.22467394302862e-07
19,0.00950418288030231,0.5186154798491429,2.414676634421059e-06,9.189781130674459e-07
31,0.009688491205280515,0.518798735489719,2.5706721713308923e-06,9.238858021064892e-07
5,0.008506390528907306,0.7067929359645825,7.360358318962855e-06,9.284234342577495e-07
7,0.008819855379154697,0.7082238282358019,7.494514533447119e-06,9.220215915019075e-07
11,0.009186621121613236,0.7091454947659726,7.956493729345824e-06,9.228605247083822e-07
13,0.009298155547770337,0.7093368574817607,8.288050178032903e-06,9.225682021556804e-07
19,0.00950418288030231,0.709615479843998,9.015340156596682e-06,9.286290965635262e-07
31,0.009688491205280515,0.709798735484622,9.214751867962469e-06,9.215719093404868e-07
5,0.008506390528907306,0.5247929359694556,2.1669706226418487e-06,9.253963668530054e-07
7,0.008819855379154697,0.5262238282406546,2.2496986513870645e-06,9.262594233765014e-07
11,0.009186621121613236,0.5271454947708412,2.5079940328220166e-06,9.285094030644975e-07
13,0.009298155547770337,0.5273368574866129,2.4841036362373227e-06,9.20273365982484e-07
19,0.00950418288030231,0.527615479848905,2.4927971226163224e-06,9.226038602927351e-07
31,0.009688491205280515,0.5277987354894789,2.598755163691439e-06,9.174207495180083e-07
5,0.008506390528907306,0.7287929359639961,8.964003756899691e-06,9.190053891685972e-07
7,0.008819855379154697,0.7302238282352017,9.343442827027561e-06,9.260578336844609e-07
11,0.009186621121613236,0.7311454947653827,9.57208441671499e-06,9.111844940870811e-07
13,0.009298155547770337,0.7313368574811836,9.970542826641927e-06,9.32803152741531e-07
19,0.00950418288030231,0.7316154798434157,1.0815480649779967e-05,9.262757975449225e-07
31,0.009688491205280515,0.7317987354840396,1.1423453563033147e-05,9.258262972013831e-07
5,0.008506390528907306,0.5177929359696418,2.142889815105341e-06,9.280599165788249e-07
7,0.008819855379154697,0.5192238282408449,2.1548347637975845e-06,9.126668713636766e-07
11,0.009186621121613236,0.5201454947710272,2.335283396385745e-06,9.274287997944064e-07
13,0.009298155547770337,0.5203368574868016,2.374731963654496e-06,9.276322855192746e-07
19,0.00950418288030231,0.5206154798490886,2.445187425375635e-06,9.208255273285776e-07
31,0.009688491205280515,0.5207987354896629,2.4963082351014394e-06,9.237785617320385e-07
5,0.008506390528907306,0.5777929359680272,2.9960142679179795e-06,9.208832996701604e-07
7,0.008819855379154697,0.5792238282392467,3.054646322211975e-06,9.2450904951567e-07
11,0.009186621121613236,0.5801454947694407,3.306277981832338e-06,9.206486885914847e-07
13,0.009298155547770337,0.580336857485193,3.4360142154930733e-06,9.233068534303936e-07
19,0.00950418288030231,0.5806154798474754,3.6595539358407784e-06,9.28013818401347e-07
31,0.009688491205280515,0.5807987354880781,3.6092266720666296e-06,9.161317671832829e-07
5,0.008506390528907306,0.5717929359681913,2.9129632674725806e-06,9.216784271125347e-07
7,0.008819855379154697,0.5732238282394112,2.975721845042933e-06,9.280186397742851e-07
11,0.009186621121613236,0.5741454947695931,3.1932661984125173e-06,9.199331306650428e-07
13,0.009298155547770337,0.5743368574853545,3.2851111663733507e-06,9.183567014257021e-07
19,0.00950418288030231,0.5746154798476386,3.4133624990105907e-06,9.186280116083834e-07
31,0.009688491205280515,0.5747987354882381,3.429861102654138e-06,9.171686041478241e-07
5,0.008506390528907306,0.7887929359624011,1.713436832635136e-05,9.298146084661209e-07
7,0.008819855379154697,0.7902238282335979,1.781094225252492e-05,9.247658824664108e-07
11,0.009186621121613236,0.7911454947637707,1.8139181487821313e-05,9.338042478616238e-07
13,0.009298155547770337,0.7913368574795564,1.8552027408272844e-05,9.184151075785469e-07
19,0.00950418288030231,0.7916154798418136,2.046040496656971e-05,9.24637379148898e-07
31,0.009688491205280515,0.7917987354824273,2.1228676559073018e-05,9.185862981948395e-07
5,0.008506390528907306,0.7627929359630902,1.1960673864316414e-05,9.192919952981084e-07
7,0.008819855379154697,0.7642238282342881,1.2540631310927775e-05,9.330317195506885e-07
11,0.009186621121613236,0.7651454947644731,1.3377862298880121e-05,9.255349903984217e-07
13,0.009298155547770337,0.765336857480255,1.3321806661934877e-05,9.188043632285002e-07
19,0.00950418288030231,0.7656154798425087,1.4673637696080554e-05,9.287363574959689e-07
31,0.009688491205280515,0.7657987354831266,1.590008487551677e-05,9.257016214670084e-07
5,0.008506390528907306,0.5707929359682179,2.8938363773319207e-06,9.228035279913065e-07
7,0.008819855379154697,0.5722238282394376,2.945034897053477e-06,9.212926734625831e-07
11,0.009186621121613236,0.5731454947696204,3.1486528994853198e-06,9.1448886667513e-07
13,0.009298155547770337,0.5733368574853804,3.2872638127482065e-06,9.204564022124728e-07
19,0.00950418288030231,0.5736154798476658,3.438409008888079e-06,9.235931745723163e-07
31,0.009688491205280515,0.5737987354882645,3.4935636627165894e-06,9.247044599378102e-07
5,0.008506390528907306,0.5847929359678433,3.2433198074377033e-06,9.249143536953616e-07
7,0.008819855379154697,0.5862238282390609,3.280435541742606e-06,9.24521017417258e-07
11,0.009186621121613236,0.5871454947692498,3.5388687488720596e-06,9.249286055152957e-07
13,0.009298155547770337,0.5873368574850055,3.6103153335511694e-06,9.262286316398525e-07
19,0.00950418288030231,0.5876154798472826,3.6981865336440057e-06,9.218847928145639e-07
31,0.009688491205280515,0.5877987354878934,3.776883643110135e-06,9.210970388517793e-07
5,0.008506390528907306,0.7597929359631677,1.2035341594315076e-05,9.270953977748744e-07
7,0.008819855379154697,0.7612238282343685,1.2150303813055928e-05,9.244332675399208e-07
11,0.009186621121613236,0.7621454947645507,1.268439193197296e-05,9.289963280405588e-07
13,0.009298155547770337,0.762336857480334,1.303295024435576e-05,9.24226474679443e-07
19,0.00950418288030231,0.7626154798425917,1.3732638947114359e-05,9.086927097355323e-07
31,0.009688491205280515,0.762798735483212,1.5125338994007656e-05,9.225466230093516e-07
5,0.008506390528907306,0.7937929359622728,1.786883441666269e-05,9.181954082408272e-07
7,0.008819855379154697,0.7952238282334633,1.925974729387811e-05,9.272303169235676e-07
11,0.009186621121613236,0.7961454947636247,1.9067246831762466e-05,9.237678303709489e-07
13,0.009298155547770337,0.7963368574794225,2.0243763786656245e-05,9.278034730898641e-07
19,0.00950418288030231,0.7966154798416799,2.2150991269586935e-05,9.241412847006139e-07
31,0.009688491205280515,0.7967987354822998,2.3207183497709425e-05,9.255408940920619e-07
5,0.008506390528907306,0.5427929359689772,2.4581029020004764e-06,9.316332452219719e-07
7,0.008819855379154697,0.5442238282401761,2.4755229092783425e-06,9.195870005729871e-07
11,0.009186621121613236,0.5451454947703596,2.6629194884386774e-06,9.186984306537202e-07
13,0.009298155547770337,0.5453368574861313,2.719642330667385e-06,9.186745924220151e-07
19,0.00950418288030231,0.545615479848419,2.8860568134877852e-06,9.219347153032358e-07
31,0.009688491205280515,0.5457987354890049,2.942173620236387e-06,9.236985814178187e-07
5,0.008506390528907306,0.7517929359633814,1.1015191419775788e-05,9.212074651876776e-07
7,0.008819855379154697,0.753223828234586,1.1353534793781182e-05,9.183879152591288e-07
11,0.009186621121613236,0.754145494764765,1.1836277158556083e-05,9.288022606465907e-07
13,0.009298155547770337,0.7543368574805612,1.2142081294303723e-05,9.283383093299135e-07
19,0.00950418288030231,0.7546154798428046,1.3522143021528711e-05,9.234695758897803e-07
31,0.009688491205280515,0.7547987354834241,1.4284699845805503e-05,9.228192973259146e-07
5,0.008506390528907306,0.7957929359622236,1.8435670018624735e-05,9.171794636421593e-07
7,0.008819855379154697,0.7972238282334114,1.9824981891869388e-05,9.235324827270553e-07
11,0.009186621121613236,0.7981454947635673,2.0205400762470136e-05,9.270815861017061e-07
13,0.009298155547770337,0.7983368574793714,2.079406073928052e-05,9.340563890734132e-07
19,0.00950418288030231,0.7986154798416282,2.3074601885688733e-05,9.184419571238674e-07
31,0.009688491205280515,0.7987987354822461,2.4243152715070192e-05,9.205636263069047e-07
5,0.008506390528907306,0.5397929359690565,2.3893546328836367e-06,9.274530829647367e-07
7,0.008819855379154697,0.5412238282402558,2.4736836831728594e-06,9.228626133708344e-07
11,0.009186621121613236,0.5421454947704426,2.6963160162984504e-06,9.268388121687179e-07
13,0.009298155547770337,0.542336857486214,2.745502158780405e-06,9.157594932892758e-07
19,0.00950418288030231,0.5426154798484997,2.8822679099839616e-06,9.259494710006391e-07
31,0.009688491205280515,0.5427987354890825,2.761201883158801e-06,9.184657918514597e-07
5,0.008506390528907306,0.5867929359677889,3.172258129768333e-06,9.241007374113421e-07
7,0.008819855379154697,0.5882238282390073,3.184229297898273e-06,9.213701941059637e-07
11,0.009186621121613236,0.5891454947691946,3.5063297741483638e-06,9.193341368302463e-07
13,0.009298155547770337,0.5893368574849517,3.6122056380286973e-06,9.25824495163733e-07
19,0.00950418288030231,0.5896154798472306,3.858847242186528e-06,9.23321294951897e-07
31,0.009688491205280515,0.5897987354878382,3.873862650977006e-06,9.221697345083708e-07
5,0.008506390528907306,0.7507929359634078,1.0876263655549877e-05,9.341167310896656e-07
7,0.008819855379154697,0.7522238282346169,1.120025388985895e-05,9.19716314472054e-07
11,0.009186621121613236,0.7531454947647926,1.1661010975605506e-05,9.314239633760003e-07
13,0.009298155547770337,0.7533368574805921,1.2227568326219434e-05,9.304469209002708e-07
19,0.00950418288030231,0.7536154798428314,1.3046801133893137e-05,9.227425757852343e-07
31,0.009688491205280515,0.7537987354834526,1.3540294375244086e-05,9.198312040404939e-07
5,0.008506390528907306,0.7827929359625628,1.56977335525991e-05,9.315777817420119e-07
7,0.008819855379154697,0.7842238282337591,1.6171563727285858e-05,9.190419580278845e-07
11,0.009186621121613236,0.7851454947639307,1.689124769845037e-05,9.269876865085391e-07
13,0.009298155547770337,0.7853368574797175,1.7695713275425824e-05,9.19927278038814e-07
19,0.00950418288030231,0.785615479841975,1.8679447179323066e-05,9.223923263275418e-07
31,0.009688491205280515,0.7857987354825895,1.9707457319453604e-05,9.152939919811356e-07
5,0.008506390528907306,0.7687929359629329,1.3201730633968997e-05,9.283447906571238e-07
7,0.008819855379154697,0.7702238282341292,1.335706907591929e-05,9.243095712398206e-07
11,0.009186621121613236,0.7711454947643058,1.3784344873125231e-05,9.245765451249514e-07
13,0.009298155547770337,0.7713368574800923,1.450651977140362e-05,9.240221131429908e-07
19,0.00950418288030231,0.7716154798423446,1.5588749551511757e-05,9.221672627087466e-07
31,0.009688491205280515,0.7717987354829715,1.6657034700973215e-05,9.181423380577574e-07
5,0.008506390528907306,0.5917929359676531,3.319859227232983e-06,9.205617241273818e-07
7,0.008819855379154697,0.5932238282388779,3.420959032512614e-06,9.27845955233565e-07
11,0.009186621121613236,0.594145494769055,3.5567459923772707e-06,9.245220022744898e-07
13,0.009298155547770337,0.5943368574848161,3.708551475495898e-06,9.268420991896686e-07
19,0.00950418288030231,0.5946154798470933,3.897491379132904e-06,9.246129565757495e-07
31,0.009688491205280515,0.5947987354877096,4.042321891490998e-06,9.193758030961083e-07
5,0.008506390528907306,0.5577929359685696,2.706930702904469e-06,9.232382710058249e-07
7,0.008819855379154697,0.5592238282397738,2.775876421582675e-06,9.190187555278349e-07
11,0.009186621121613236,0.5601454947699633,2.9865543898244887e-06,9.213442366247222e-07
13,0.009298155547770337,0.5603368574857304,3.0284277817483963e-06,9.266214984869442e-07
19,0.00950418288030231,0.5606154798480166,3.096906307267986e-06,9.20134354353806e-07
31,0.009688491205280515,0.5607987354886091,3.2210619555166953e-06,9.223266563733144e-07
5,0.008506390528907306,0.773792935962802,1.4161642005987376e-05,9.249613549294487e-07
7,0.008819855379154697,0.7752238282340003,1.4325120165661575e-05,9.183000861321658e-07
11,0.009186621121613236,0.77614549476417,1.4808433272676652e-05,9.298851066013385e-07
13,0.009298155547770337,0.776336857479963,1.5363481329039148e-05,9.264474695308054e-07
19,0.00950418288030231,0.7766154798422168,1.66445167414377e-05,9.184249636340314e-07
31,0.009688491205280515,0.7767987354828331,1.7983173498151617e-05,9.209610179803764e-07
5,0.008506390528907306,0.5557929359686248,2.6529238400431683e-06,9.187414678800579e-07
7,0.008819855379154697,0.5572238282398283,2.6593595610936857e-06,9.21613482247914e-07
11,0.009186621121613236,0.5581454947700114,2.989295551876462e-06,9.246748025312579e-07
13,0.009298155547770337,0.5583368574857854,2.993205703267984e-06,9.23414697631183e-07
19,0.00950418288030231,0.558615479848072,3.1403566878940405e-06,9.282158449743393e-07
31,0.009688491205280515,0.5587987354886612,3.039308028435096e-06,9.167902011761439e-07
5,0.008506390528907306,0.7797929359626461,1.5140290312728715e-05,9.30413765571589e-07
7,0.008819855379154697,0.7812238282338383,1.5540528161703206e-05,9.229581060429121e-07
11,0.009186621121613236,0.7821454947640106,1.6206609687275225e-05,9.315052231956164e-07
13,0.009298155547770337,0.782336857479796,1.6255443458942662e-05,9.323892800098951e-07
19,0.00950418288030231,0.7826154798420526,1.7869097918064856e-05,9.196028259845206e-07
31,0.009688491205280515,0.78279873548267,1.9130913925872943e-05,9.170509632090376e-07
5,0.008506390528907306,0.7467929359635183,1.0521751959290179e-05,9.252092642823534e-07
7,0.008819855379154697,0.7482238282347163,1.064025169007011e-05,9.14844858678432e-07
11,0.009186621121613236,0.7491454947649039,1.1325428022284453e-05,9.267845088625549e-07
13,0.009298155547770337,0.7493368574806966,1.1631552411142038e-05,9.246935155432175e-07
19,0.00950418288030231,0.7496154798429405,1.236245425428167e-05,9.104542149415258e-07
31,0.009688491205280515,0.7497987354835631,1.3351383094537473e-05,9.240431437641009e-07
5,0.008506390528907306,0.5647929359683777,2.7496557061812584e-06,9.214345366083498e-07
7,0.008819855379154697,0.5662238282395907,2.9069618731044234e-06,9.29231223860555e-07
11,0.009186621121613236,0.5671454947697728,3.047533929505063e-06,9.206568898218916e-07
13,0.009298155547770337,0.5673368574855437,3.134324790692932e-06,9.250114786703267e-07
19,0.00950418288030231,0.5676154798478305,3.2639586786579314e-06,9.169396625810891e-07
31,0.009688491205280515,0.5677987354884229,3.3125427375089266e-06,9.239014717425017e-07
5,0.008506390528907306,0.5907929359676806,3.2816535876686628e-06,9.186922759524144e-07
7,0.008819855379154697,0.5922238282389034,3.4666711438843454e-06,9.275914443538575e-07
11,0.009186621121613236,0.5931454947690836,3.6253423701175766e-06,9.216002749933028e-07
13,0.009298155547770337,0.5933368574848427,3.6198953922773153e-06,9.161843959067269e-07
19,0.00950418288030231,0.5936154798471214,3.918024998554455e-06,9.325001415022726e-07
31,0.009688491205280515,0.5937987354877347,3.945526479387334e-06,9.232383563820379e-07
5,0.008506390528907306,0.7377929359637583,9.635306451589182e-06,9.267824303165695e-07
7,0.008819855379154697,0.7392238282349542,1.0066255654870622e-05,9.284429107727453e-07
11,0.009186621121613236,0.7401454947651429,1.0413547611537378e-05,9.344160839079256e-07
13,0.009298155547770337,0.7403368574809376,1.0720279034410184e-05,9.222688245251172e-07
19,0.00950418288030231,0.7406154798431828,1.1619974214556958e-05,9.2176850031231e-07
31,0.009688491205280515,0.7407987354838079,1.2286413497935427e-05,9.272452668583889e-07
5,0.008506390528907306,0.5487929359688182,2.506618386840327e-06,9.224763763732033e-07
7,0.008819855379154697,0.5502238282400151,2.6232363515815406e-06,9.158143371227637e-07
11,0.009186621121613236,0.5511454947701991,2.799713874981228e-06,9.236056052174441e-07
13,0.009298155547770337,0.5513368574859712,2.9909800730636557e-06,9.314923518151778e-07
19,0.00950418288030231,0.5516154798482611,2.9716386554159713e-06,9.222271774361562e-07
31,0.009688491205280515,0.5517987354888456,2.978870301107382e-06,9.234544048762991e-07
5,0.008506390528907306,0.5667929359683249,2.8097184371889055e-06,9.290219817721305e-07
7,0.008819855379154697,0.5682238282395392,2.9129566398184022e-06,9.280089701152733e-07
11,0.009186621121613236,0.5691454947697228,3.122869791588079e-06,9.247835590473906e-07
13,0.009298155547770337,0.5693368574854898,3.207681584916083e-06,9.218911801352741e-07
19,0.00950418288030231,0.5696154798477772,3.253689693133197e-06,9.17981412248023e-07
31,0.009688491205280515,0.5697987354883689,3.428025618084566e-06,9.213560217272048e-07
5,0.008506390528907306,0.7447929359635732,1.0460099035619384e-05,9.298836373720185e-07
7,0.008819855379154697,0.7462238282347698,1.0366691062733189e-05,9.095389293074061e-07
11,0.009186621121613236,0.7471454947649586,1.1247316111515716e-05,9.250983132292088e-07
13,0.009298155547770337,0.7473368574807486,1.1171617088443204e-05,9.149268760812947e-07
19,0.00950418288030231,0.747615479842993,1.2341161800663543e-05,9.177169834294981e-07
31,0.009688491205280515,0.7477987354836165,1.265852878546931e-05,9.083693763426046e-07
5,0.008506390528907306,0.5537929359686806,2.5996372392261143e-06,9.242508314715885e-07
7,0.008819855379154697,0.5552238282398807,2.702496504845996e-06,9.201093749204329e-07
11,0.009186621121613236,0.5561454947700663,2.9272553004602514e-06,9.228898405084365e-07
13,0.009298155547770337,0.5563368574858376,2.9626419084449055e-06,9.209538849048737e-07
19,0.00950418288030231,0.5566154798481273,3.0432724146401234e-06,9.217700270672447e-07
31,0.009688491205280515,0.5567987354887113,2.964328647689047e-06,9.169007859512993e-07
5,0.008506390528907306,0.7757929359627499,1.4310137284745228e-05,9.278209886871603e-07
7,0.008819855379154697,0.7772238282339471,1.510472710864583e-05,9.301113401478686e-07
11,0.009186621121613236,0.778145494764115,1.5015707820779015e-05,9.270759583919631e-07
13,0.009298155547770337,0.7783368574799057,1.585232412855991e-05,9.195889552825639e-07
19,0.00950418288030231,0.7786154798421604,1.7331355511785142e-05,9.271625586502539e-07
31,0.009688491205280515,0.7787987354827808,1.822975410938444e-05,9.157711923728342e-07
5,0.008506390528907306,0.7107929359644768,7.73015434451293e-06,9.26633906247661e-07
7,0.008819855379154697,0.7122238282356951,7.720155472837306e-06,9.12262566223535e-07
11,0.009186621121613236,0.7131454947658689,8.16569964035967e-06,9.176473575248627e-07
13,0.009298155547770337,0.7133368574816583,8.59866186686655e-06,9.306954439422954e-07
19,0.00950418288030231,0.7136154798438887,9.297038614408043e-06,9.231123370509084e-07
31,0.009688491205280515,0.7137987354845193,9.828601054482129e-06,9.356499361102056e-07
5,0.008506390528907306,0.711792935964454,7.717448840320722e-06,9.197281684211347e-07
7,0.008819855379154697,0.7132238282356699,7.984860977087005e-06,9.271557733186592e-07
11,0.009186621121613236,0.7141454947658418,8.459976088431359e-06,9.33205069401139e-07
13,0.009298155547770337,0.714336857481628,8.62622752970791e-06,9.234242495940428e-07
19,0.00950418288030231,0.7146154798438624,9.328159508068183e-06,9.239184403822955e-07
31,0.009688491205280515,0.7147987354844919,9.657766987521349e-06,9.235699118848151e-07
5,0.008506390528907306,0.5307929359692964,2.286309860845286e-06,9.236915877184912e-07
7,0.008819855379154697,0.5322238282404954,2.3120321751076905e-06,9.157755329915494e-07
11,0.009186621121613236,0.5331454947706848,2.555668975038114e-06,9.286102309893065e-07
13,0.009298155547770337,0.5333368574864557,2.530316603677004e-06,9.205138269326226e-07
19,0.00950418288030231,0.5336154798487452,2.702502176004388e-06,9.203096597432281e-07
31,0.009688491205280515,0.5337987354893194,2.7114350618166745e-06,9.189752965193087e-07
5,0.008506390528907306,0.719792935964238,8.444520347830129e-06,9.227429175276801e-07
7,0.008819855379154697,0.7212238282354485,8.44399612627418e-06,9.244234385268126e-07
11,0.009186621121613236,0.7221454947656217,8.82918977678284e-06,9.159679325593873e-07
13,0.009298155547770337,0.7223368574814173,9.271306679538076e-06,9.235081669243716e-07
19,0.00950418288030231,0.7226154798436497,9.965531969916328e-06,9.260315340958779e-07
31,0.009688491205280515,0.7227987354842815,1.0502257395327893e-05,9.265304022657848e-07
5,0.008506390528907306,0.531792935969271,2.3209781850464376e-06,9.187438934916878e-07
7,0.008819855379154697,0.5332238282404708,2.33191691563049e-06,9.212319303763178e-07
11,0.009186621121613236,0.5341454947706563,2.470919617502381e-06,9.148589681791946e-07
13,0.009298155547770337,0.5343368574864289,2.5596116398938036e-06,9.234237101285732e-07
19,0.00950418288030231,0.534615479848718,2.6552644846251105e-06,9.191871664296289e-07
31,0.009688491205280515,0.5347987354892924,2.771486842989442e-06,9.235802030349433e-07
5,0.008506390528907306,0.7227929359641587,8.551756358784005e-06,9.276547821092565e-07
7,0.008819855379154697,0.7242238282353667,8.571190485781511e-06,9.253781940618387e-07
11,0.009186621121613236,0.725145494765539,9.056852136171278e-06,9.24721581287425e-07
13,0.009298155547770337,0.7253368574813385,9.526815360984815e-06,9.255232883139267e-07
19,0.00950418288030231,0.7256154798435708,1.0167862498376743e-05,9.240151171261269e-07
31,0.009688491205280515,0.7257987354841975,1.0742866184895995e-05,9.245891136408813e-07
5,0.008506390528907306,0.5657929359683515,2.825247537992302e-06,9.235216887603312e-07
7,0.008819855379154697,0.5672238282395649,2.877310411467047e-06,9.239312642178697e-07
11,0.009186621121613236,0.5681454947697485,3.043587655152906e-06,9.180282667429901e-07
13,0.009298155547770337,0.5683368574855167,3.0877169224882208e-06,9.14180599800997e-07
19,0.00950418288030231,0.5686154798478046,3.364581467207775e-06,9.205677437635405e-07
31,0.009688491205280515,0.568798735488397,3.2874224575675905e-06,9.213404676092807e-07
5,0.008506390528907306,0.7437929359635993,1.0195057247889673e-05,9.215358125024403e-07
7,0.008819855379154697,0.7452238282347966,1.0400573469679687e-05,9.252300337782005e-07
11,0.009186621121613236,0.7461454947649864,1.108583159017327e-05,9.267483750270753e-07
13,0.009298155547770337,0.7463368574807754,1.0983069991892095e-05,9.211408917619625e-07
19,0.00950418288030231,0.746615479843018,1.2096934149185994e-05,9.15028894926806e-07
31,0.009688491205280515,0.7467987354836444,1.2966055907038275e-05,9.247523863716675e-07
5,0.008506390528907306,0.5547929359686543,2.684169283410961e-06,9.281010371362221e-07
7,0.008819855379154697,0.5562238282398557,2.680536736197229e-06,9.195842280624835e-07
11,0.009186621121613236,0.5571454947700384,2.854632030242713e-06,9.172800734763152e-07
13,0.009298155547770337,0.5573368574858109,3.0028718740278148e-06,9.225131501820706e-07
19,0.00950418288030231,0.5576154798480997,3.0194783417422556e-06,9.229384466196205e-07
31,0.009688491205280515,0.5577987354886874,3.185778073533931e-06,9.244288672990235e-07
5,0.008506390528907306,0.7767929359627267,1.4564146982158312e-05,9.260573389993397e-07
7,0.008819855379154697,0.7782238282339258,1.5225164570302265e-05,9.336043753856397e-07
11,0.009186621121613236,0.77914549476409,1.5545412622691695e-05,9.271970156324462e-07
13,0.009298155547770337,0.7793368574798774,1.6451157590385977e-05,9.254030259589388e-07
19,0.00950418288030231,0.7796154798421332,1.776084917825616e-05,9.355915159680188e-07
31,0.009688491205280515,0.7797987354827502,1.8222381007950646e-05,9.212595799487901e-07
5,0.008506390528907306,0.7387929359637303,9.747312423108988e-06,9.26986011567779e-07
7,0.008819855379154697,0.7402238282349284,1.0037801111424198e-05,9.247184783381256e-07
11,0.009186621121613236,0.7411454947651176,1.0422254686381766e-05,9.154257898699466e-07
13,0.009298155547770337,0.7413368574809115,1.0832078074178593e-05,9.272589257428716e-07
19,0.00950418288030231,0.7416154798431591,1.1963440668856125e-05,9.31552446609185e-07
31,0.009688491205280515,0.7417987354837821,1.252894479191667e-05,9.242118142951972e-07
5,0.008506390528907306,0.5477929359688428,2.5437312220386525e-06,9.230978463790198e-07
7,0.008819855379154697,0.5492238282400412,2.658617892530425e-06,9.254424875876109e-07
11,0.009186621121613236,0.5501454947702268,2.7990698499648804e-06,9.272617498434781e-07
13,0.009298155547770337,0.5503368574859957,2.837232747947342e-06,9.184921020312741e-07
19,0.00950418288030231,0.5506154798482862,2.925378395299192e-06,9.196889971807251e-07
31,0.009688491205280515,0.5507987354888721,3.034920628745346e-06,9.218414660552201e-07
5,0.008506390528907306,0.7807929359626177,1.5134260134390473e-05,9.245361279825329e-07
7,0.008819855379154697,0.782223828233811,1.5779501086599696e-05,9.219520969343326e-07
11,0.009186621121613236,0.7831454947639854,1.6420771549976776e-05,9.267890668404961e-07
