nv,mu,phi_j,pair_vertex_contacts,z_p,z_v,mu_mean,mu_std,mu_dist
4,0.04080782932503446,0.8544971374354752,"[[1 2]
 [1 1]
 [2 1]
 ...
 [1 1]
 [2 1]
 [1 1]]",4.11344537815126,5.743697478991597,0.05273061415107116,0.03771924084888986,[0.01671635 0.01718164 0.02580393 ... 0.07908041 0.04302556 0.00951563]
7,0.043374985057394705,0.8501689554650129,"[[1 1]
 [2 1]
 [1 2]
 ...
 [1 1]
 [1 2]
 [2 1]]",3.9170305676855897,5.655021834061135,0.03203086452897232,0.02313575935288877,[0.01215441 0.01593243 0.0459795  ... 0.03967148 0.07245636 0.04999936]
11,0.045575670234116586,0.8491158545164965,"[[1 1]
 [2 1]
 [1 1]
 ...
 [2 1]
 [1 1]
 [1 1]]",3.90677025527192,5.658157602663707,0.02621248151497174,0.019862174834619082,[0.07259606 0.0252474  0.01386588 ... 0.04210564 0.05479174 0.01035707]
21,0.04763179197926146,0.8474508723260878,"[[1 2]
 [2 2]
 [2 1]
 ...
 [2 2]
 [1 1]
 [1 2]]",3.9107725788900978,5.669205658324265,0.02548996496783009,0.018047868200651823,[0.04081871 0.00888948 0.00640664 ... 0.00408563 0.0333826  0.01769968]
31,0.048388888601853135,0.8467809986276458,"[[1 1]
 [2 1]
 [1 1]
 ...
 [1 2]
 [1 1]
 [2 1]]",3.9101861993428257,5.721796276013143,0.025550158508141824,0.01667955151667983,[0.04585002 0.04766479 0.00028411 ... 0.01883381 0.01942687 0.01435424]
4,0.04080782932503446,0.8564912780602096,"[[1 1]
 [1 1]
 [1 1]
 ...
 [1 1]
 [1 2]
 [2 2]]",4.058064516129032,5.696774193548387,0.05080832717228171,0.03708579171524262,[0.0052211  0.00048942 0.12379052 ... 0.04600445 0.04526238 0.05604317]
7,0.043374985057394705,0.8524814554647341,"[[2 2]
 [1 1]
 [1 1]
 ...
 [1 1]
 [2 1]
 [1 1]]",3.961456102783726,5.706638115631692,0.032122142554834116,0.023186365798025462,[0.00281269 0.0201041  0.00022681 ... 0.03212671 0.04359934 0.03563706]
11,0.045575670234116586,0.8490806982662298,"[[1 2]
 [2 1]
 [1 2]
 ...
 [2 1]
 [1 2]
 [1 1]]",3.9326086956521737,5.75,0.025726128880488093,0.01930212985827193,[0.00318721 0.01942001 0.01263486 ... 0.01637621 0.01304013 0.02839898]
21,0.04763179197926146,0.8488141535758281,"[[2 2]
 [1 1]
 [1 1]
 ...
 [1 1]
 [1 1]
 [1 2]]",3.9,5.717777777777778,0.025598694957060884,0.01769940631337612,[0.02222824 0.049001   0.00638099 ... 0.02933125 0.00724756 0.02227545]
31,0.048388888601853135,0.8482184986273863,"[[2 2]
 [2 2]
 [1 1]
 ...
 [2 1]
 [1 1]
 [1 1]]",3.896440129449838,5.736785329018339,0.025223051171002944,0.016330459666925524,[0.01188349 0.02748228 0.06823571 ... 0.01497383 0.03246904 0.03485433]
4,0.04080782932503446,0.8600674499349353,"[[2 2]
 [1 1]
 [1 1]
 ...
 [2 1]
 [1 1]
 [1 1]]",4.140608604407135,5.760755508919202,0.050702683436259076,0.03726513444763683,[0.0046454  0.10563514 0.12125903 ... 0.04671092 0.06042244 0.01552292]
7,0.043374985057394705,0.8518564554644653,"[[1 1]
 [1 1]
 [2 1]
 ...
 [1 1]
 [2 1]
 [1 1]]",3.900442477876106,5.665929203539823,0.03162514702186757,0.023779170279745094,[0.00848887 0.02852122 0.01393382 ... 0.03560953 0.09751731 0.0970764 ]
11,0.045575670234116586,0.8507935888909639,"[[1 2]
 [1 1]
 [1 1]
 ...
 [1 1]
 [2 2]
 [1 1]]",3.881188118811881,5.678767876787679,0.025980409571750664,0.019375500143025717,[0.0220794  0.06321418 0.02833892 ... 0.0224323  0.01979759 0.01984242]
21,0.04763179197926146,0.8502633723255708,"[[1 1]
 [2 1]
 [1 1]
 ...
 [1 1]
 [2 1]
 [1 1]]",3.898342541436464,5.666298342541436,0.02505023501809729,0.01726268196087649,[0.03029246 0.00232437 0.04311025 ... 0.01452641 0.03289674 0.04337749]
31,0.048388888601853135,0.8488493580021161,"[[2 1]
 [1 1]
 [1 1]
 ...
 [1 2]
 [1 2]
 [1 1]]",3.9158576051779934,5.764832793959007,0.025830070165902084,0.016933607327904915,[0.03979433 0.06509407 0.05739339 ... 0.02332475 0.00120036 0.05996404]
4,0.04080782932503446,0.8611729186846772,"[[1 1]
 [2 2]
 [1 2]
 ...
 [1 1]
 [2 2]
 [1 1]]",4.09957627118644,5.711864406779661,0.05193108950071506,0.03805818343562051,[0.02055154 0.03032062 0.06165777 ... 0.0213603  0.0237654  0.07226859]
7,0.043374985057394705,0.8521377054642083,"[[2 1]
 [1 1]
 [1 1]
 ...
 [2 2]
 [1 1]
 [1 1]]",3.9078651685393258,5.651685393258427,0.031427026683451036,0.02293765583323599,[0.02576004 0.00801738 0.05654371 ... 0.02572496 0.02143372 0.05203995]
11,0.045575670234116586,0.8515435888906948,"[[1 1]
 [1 1]
 [2 1]
 ...
 [1 2]
 [2 2]
 [1 2]]",3.9029768467475194,5.671444321940463,0.02612035535046037,0.01918780198961259,[0.01195036 0.01894252 0.01344741 ... 0.05310377 0.01977124 0.02708212]
21,0.04763179197926146,0.8503649348252937,"[[1 2]
 [2 2]
 [1 2]
 ...
 [1 1]
 [2 1]
 [1 1]]",3.9106753812636166,5.6797385620915035,0.0255224629076971,0.017865543940270276,[0.01845091 0.01615688 0.00219929 ... 0.03395907 0.00754161 0.02216864]
31,0.048388888601853135,0.8497097095643447,"[[1 1]
 [2 1]
 [1 1]
 ...
 [1 1]
 [2 1]
 [1 2]]",3.8990120746432493,5.743139407244786,0.0254943663207694,0.016937613316101892,[0.03208931 0.06329016 0.0130857  ... 0.05109246 0.00040868 0.06003555]
4,0.04080782932503446,0.8599229186844195,"[[1 2]
 [2 2]
 [1 2]
 ...
 [1 1]
 [1 1]
 [1 1]]",4.092672413793103,5.698275862068965,0.051380033545689395,0.0369215274559098,[0.00676673 0.05618173 0.11418769 ... 0.12327565 0.04506685 0.0956817 ]
7,0.043374985057394705,0.8529121195264305,"[[2 1]
 [1 1]
 [1 1]
 ...
 [2 1]
 [1 1]
 [1 2]]",3.9348534201954397,5.713355048859935,0.032130738217835145,0.02314822389095258,[0.00550181 0.00797334 0.03286082 ... 0.01450474 0.07601136 0.02686281]
11,0.045575670234116586,0.8521431982654288,"[[1 2]
 [2 1]
 [1 1]
 ...
 [2 1]
 [1 1]
 [1 1]]",3.914285714285714,5.705494505494506,0.025855689200792866,0.01964762428746161,[0.00873628 0.04136137 0.02411912 ... 0.02969721 0.00204702 0.0428936 ]
21,0.04763179197926146,0.850575872325022,"[[1 1]
 [1 1]
 [2 2]
 ...
 [1 1]
 [1 1]
 [2 1]]",3.8876651982378854,5.6938325991189425,0.025788423176788353,0.018031449257096988,[0.04667831 0.02879707 0.00530514 ... 0.04614415 0.03359662 0.01347789]
31,0.048388888601853135,0.8501716236265779,"[[1 1]
 [2 1]
 [1 1]
 ...
 [1 1]
 [2 2]
 [1 2]]",3.879781420765027,5.704918032786885,0.02598420953500562,0.017041526370890778,[0.01816328 0.00313193 0.04816711 ... 0.03275098 0.02270405 0.02163515]
4,0.04080782932503446,0.8610039733716532,"[[1 2]
 [1 1]
 [2 1]
 ...
 [1 1]
 [1 1]
 [1 1]]",4.106496272630458,5.716719914802982,0.05104517813686645,0.03678697308328289,[0.02485926 0.02899682 0.09432411 ... 0.08331141 0.12672996 0.14418213]
7,0.043374985057394705,0.853020517963654,"[[2 1]
 [1 1]
 [1 1]
 ...
 [1 1]
 [1 1]
 [1 2]]",3.954198473282443,5.709923664122138,0.031017511109744093,0.022615418494922233,[0.02132452 0.01681655 0.01739621 ... 0.00164612 0.03897777 0.02609964]
11,0.045575670234116586,0.8525435888901639,"[[1 1]
 [2 2]
 [1 1]
 ...
 [2 2]
 [2 2]
 [1 1]]",3.9007717750826902,5.684674751929438,0.025825387239309622,0.01977089129717941,[0.07577036 0.00353779 0.0172023  ... 0.00575552 0.02258715 0.04971443]
21,0.04763179197926146,0.8509196223247527,"[[1 1]
 [1 1]
 [2 1]
 ...
 [1 1]
 [1 1]
 [2 2]]",3.8876651982378854,5.687224669603524,0.02581556017661967,0.01800701812914055,[0.02687419 0.01748477 0.04621987 ... 0.02084585 0.05134838 0.00132473]
31,0.048388888601853135,0.8502966236263091,"[[2 1]
 [1 1]
 [1 1]
 ...
 [2 1]
 [1 1]
 [1 2]]",3.8974918211559433,5.705561613958561,0.025301318826891985,0.01689443787885361,[0.00713016 0.02930722 0.00069897 ... 0.01210327 0.05139542 0.02488333]
4,0.04080782932503446,0.8611729186838825,"[[2 1]
 [1 1]
 [1 1]
 ...
 [1 1]
 [1 1]
 [1 1]]",4.098924731182795,5.709677419354839,0.05146426013048829,0.03734983460890554,[0.00338905 0.05092171 0.02280116 ... 0.07959648 0.16350375 0.14968409]
7,0.043374985057394705,0.8536513773383938,"[[1 1]
 [2 1]
 [1 1]
 ...
 [1 1]
 [1 2]
 [1 1]]",3.8880179171332587,5.675251959686451,0.03137363860465254,0.022791493244182896,[0.02300908 0.02912806 0.01916437 ... 0.06954365 0.06077049 0.01639597]
11,0.045575670234116586,0.853129526389899,"[[1 1]
 [1 1]
 [2 2]
 ...
 [2 1]
 [1 1]
 [1 1]]",3.907182320441989,5.675138121546961,0.02583462227237607,0.01932036036374327,[0.03549133 0.00359285 0.00991726 ... 0.01537605 0.02526321 0.01150202]
21,0.04763179197926146,0.8516969660744858,"[[1 1]
 [2 2]
 [1 1]
 ...
 [2 1]
 [1 1]
 [1 1]]",3.8902575587905934,5.6976483762597985,0.02549935833785823,0.017597174940484163,[0.0491966  0.00905022 0.00679756 ... 0.01768765 0.00808646 0.00148044]
31,0.048388888601853135,0.8503493580010472,"[[1 2]
 [2 2]
 [1 1]
 ...
 [1 1]
 [1 1]
 [1 1]]",3.8909899888765294,5.692992213570634,0.025503082604661213,0.016950217682867877,[0.02024905 0.00486197 0.05959829 ... 0.00462361 0.06247652 0.01840663]
4,0.04080782932503446,0.8614834655586224,"[[1 1]
 [2 2]
 [1 1]
 ...
 [1 1]
 [1 1]
 [1 1]]",4.129925452609159,5.7209797657082,0.05111852617045044,0.036459006181888916,[0.05130834 0.0142082  0.03153769 ... 0.03619309 0.01746941 0.0919971 ]
7,0.043374985057394705,0.8539697367131196,"[[1 1]
 [2 1]
 [1 1]
 ...
 [1 1]
 [1 2]
 [2 1]]",3.9564270152505445,5.690631808278867,0.0322986470375243,0.022564784546031197,[0.01944791 0.06041414 0.01772428 ... 0.02435882 0.00687641 0.03636398]
11,0.045575670234116586,0.8534747412333716,"[[1 1]
 [2 2]
 [1 1]
 ...
 [1 1]
 [2 2]
 [1 1]]",3.954248366013072,5.699346405228758,0.02537982260398427,0.019187960433283614,[0.02101112 0.0157877  0.06492075 ... 0.01421379 0.00765904 0.00438048]
21,0.04763179197926146,0.8519039973242295,"[[1 1]
 [1 1]
 [2 1]
 ...
 [2 1]
 [1 1]
 [1 1]]",3.9224806201550386,5.681063122923588,0.02469076060930694,0.017435211518880635,[0.05168988 0.02898357 0.03004811 ... 0.02676996 0.04754235 0.0210015 ]
31,0.048388888601853135,0.8506247486257857,"[[1 1]
 [2 2]
 [1 1]
 ...
 [1 1]
 [1 1]
 [2 1]]",3.905181918412348,5.739801543550166,0.025789488639539008,0.01660913258414869,[0.019594   0.0288006  0.00974673 ... 0.0435635  0.05891782 0.01136253]
4,0.04080782932503446,0.8613291686833666,"[[1 1]
 [1 1]
 [1 1]
 ...
 [1 1]
 [1 1]
 [1 1]]",4.123243243243243,5.718918918918919,0.05240837757003144,0.03795080590398299,[0.03637738 0.04814276 0.02055093 ... 0.06332692 0.10314188 0.17822782]
7,0.043374985057394705,0.8543720804628656,"[[1 2]
 [2 1]
 [1 1]
 ...
 [1 1]
 [1 1]
 [1 2]]",3.9326086956521737,5.676086956521739,0.03239415960890127,0.02354002883678451,[0.0118614  0.00460126 0.08474794 ... 0.01536544 0.04337362 0.01074741]
4,0.04080782932503446,0.8618506530581047,"[[1 1]
 [1 1]
 [1 1]
 ...
 [1 1]
 [1 2]
 [1 1]]",4.048298572996707,5.692645444566411,0.051703895396673964,0.03688666109990024,[0.00301441 0.04350714 0.01515158 ... 0.07159515 0.04234932 0.01077784]
4,0.04080782932503446,0.862782293682831,"[[2 2]
 [1 1]
 [1 1]
 ...
 [1 1]
 [1 1]
 [1 1]]",4.1066376496191515,5.699673558215451,0.05380187553173465,0.038137454103252665,[0.00457874 0.0041556  0.00604856 ... 0.05345282 0.04694387 0.15972505]
4,0.08151391459392208,0.8510669906923701,"[[2 1]
 [1 1]
 [1 1]
 ...
 [2 2]
 [1 2]
 [1 2]]",4.092146596858639,5.761256544502618,0.07163610861043684,0.05118418424743319,[0.13811444 0.05541087 0.11322353 ... 0.03104069 0.0534938  0.00455896]
7,0.08666978548021526,0.8413158352421605,"[[1 2]
 [1 1]
 [2 1]
 ...
 [2 2]
 [1 1]
 [1 1]]",3.9216539717083787,5.714907508161045,0.05129843302435438,0.03813002913656735,[0.02020099 0.12137728 0.12770397 ... 0.04170476 0.11225881 0.03588589]
11,0.09109372317530223,0.8375424501269256,"[[1 2]
 [2 1]
 [1 1]
 ...
 [1 1]
 [1 1]
 [1 1]]",3.8879310344827585,5.726293103448276,0.052947921803460904,0.03682059594795632,[0.03639185 0.10919212 0.04266305 ... 0.1412728  0.12569819 0.0640979 ]
21,0.09523064426095479,0.8338908917604992,"[[2 1]
 [1 1]
 [1 1]
 ...
 [1 1]
 [1 2]
 [1 2]]",3.8378970427163197,5.715224534501643,0.04891198921557748,0.03282994812511423,[0.02760867 0.05427688 0.09522538 ... 0.04539584 0.11473799 0.0366386 ]
31,0.09675483159040456,0.8332729857307324,"[[1 1]
 [1 1]
 [1 1]
 ...
 [2 1]
 [1 1]
 [1 1]]",3.7884187082405347,5.741648106904232,0.05119450750994301,0.032094662118633065,[0.06447893 0.0759537  0.04163871 ... 0.10501558 0.05462055 0.07242896]
4,0.08151391459392208,0.8541351059264699,"[[1 1]
 [1 1]
 [2 1]
 ...
 [1 2]
 [1 1]
 [1 2]]",4.141666666666667,5.770833333333333,0.07091938646164145,0.05168885220720287,[0.0888298  0.08461698 0.13212932 ... 0.05292824 0.08498442 0.10962442]
7,0.08666978548021526,0.8411009914918846,"[[2 1]
 [1 2]
 [1 1]
 ...
 [2 1]
 [1 1]
 [1 1]]",3.924892703862661,5.680257510729613,0.05282439238217345,0.038887393985742515,[0.0433634  0.02722994 0.03465034 ... 0.04253921 0.05191118 0.01397006]
11,0.09109372317530223,0.8383432313766558,"[[1 1]
 [1 1]
 [1 2]
 ...
 [1 1]
 [2 2]
 [1 1]]",3.8678038379530917,5.71002132196162,0.05315006706948816,0.03768805117382118,[0.01705516 0.04440811 0.03161151 ... 0.0756916  0.01643995 0.0017695 ]
21,0.09523064426095479,0.834166282385229,"[[2 1]
 [1 1]
 [1 1]
 ...
 [1 1]
 [2 1]
 [2 1]]",3.821932681867535,5.709011943539631,0.050762343259499944,0.03231502245552645,[0.05181997 0.01040052 0.0403584  ... 0.01558889 0.05629762 0.09254893]
31,0.09675483159040456,0.8346445677617079,"[[1 2]
 [1 1]
 [2 2]
 ...
 [2 1]
 [2 1]
 [1 1]]",3.8493003229278795,5.789020452099031,0.05190450279903268,0.031915414929776606,[0.07676369 0.00397509 0.07065326 ... 0.07218748 0.0459538  0.06416439]
4,0.08151391459392208,0.8530025375668236,"[[1 1]
 [1 1]
 [1 1]
 ...
 [1 2]
 [1 1]
 [1 1]]",4.093847758081335,5.774765380604797,0.07332806310519212,0.05372962240944064,[0.14679387 0.15840961 0.09899222 ... 0.09100922 0.12247054 0.10464599]
7,0.08666978548021526,0.8383002102416144,"[[1 1]
 [1 1]
 [1 2]
 ...
 [2 2]
 [1 1]
 [1 1]]",3.9404888416578108,5.7258235919234854,0.05173849040375954,0.0396747722082602,[0.1363813  0.04111831 0.1350158  ... 0.00124882 0.06836265 0.11054001]
11,0.09109372317530223,0.84045651262639,"[[1 1]
 [1 1]
 [2 2]
 ...
 [2 1]
 [1 1]
 [2 1]]",3.8885316184351555,5.723472668810289,0.05170834644237464,0.036819990277542354,[0.11676469 0.04101631 0.01837777 ... 0.05334825 0.04740397 0.00595115]
21,0.09523064426095479,0.836676048009957,"[[2 2]
 [1 1]
 [2 1]
 ...
 [2 2]
 [2 2]
 [1 1]]",3.8675352877307274,5.730727470141151,0.052622333555093354,0.03337429540384341,[0.05183104 0.09017498 0.00782949 ... 0.01037264 0.06908645 0.11888503]
31,0.09675483159040456,0.8335200560426976,"[[2 1]
 [1 1]
 [1 1]
 ...
 [1 1]
 [2 2]
 [1 1]]",3.867391304347826,5.804347826086956,0.05146264215503776,0.03138030355578715,[0.06652297 0.08733921 0.03460948 ... 0.02337355 0.03995512 0.06097751]
4,0.08151391459392208,0.8550494125665506,"[[1 1]
 [1 1]
 [1 2]
 ...
 [1 1]
 [2 1]
 [1 1]]",4.118873826903024,5.741397288842545,0.07178470842165503,0.05275649082706537,[0.03156289 0.16941447 0.08100539 ... 0.02547424 0.09313513 0.09546715]
7,0.08666978548021526,0.8425228664913524,"[[2 2]
 [1 1]
 [2 2]
 ...
 [2 1]
 [1 1]
 [2 1]]",3.9337606837606836,5.730769230769231,0.051540053760755045,0.03886510234958418,[0.06882023 0.02553874 0.09419341 ... 0.02076397 0.02045833 0.05877881]
11,0.09109372317530223,0.8407880555948656,"[[1 2]
 [2 1]
 [1 2]
 ...
 [1 2]
 [2 2]
 [1 1]]",3.8845315904139435,5.714596949891067,0.05193852473647995,0.03778321122659484,[0.00653862 0.0841917  0.04659383 ... 0.09905395 0.07435513 0.01934085]
21,0.09523064426095479,0.8350412823846789,"[[1 1]
 [1 1]
 [2 1]
 ...
 [2 2]
 [1 2]
 [1 1]]",3.8424507658643328,5.621444201312911,0.05252003312386738,0.033788724532025576,[0.04170864 0.05606494 0.00135412 ... 0.00409606 0.04175975 0.06032295]
31,0.09675483159040456,0.8346284544799281,"[[2 1]
 [1 1]
 [1 1]
 ...
 [2 1]
 [1 1]
 [1 2]]",3.865945945945946,5.814054054054054,0.051921740202254485,0.0325560576029355,[0.0069244  0.01711059 0.03590815 ... 0.01748223 0.06529514 0.01749778]
4,0.08151391459392208,0.8510806625662932,"[[1 1]
 [2 1]
 [1 1]
 ...
 [1 1]
 [1 1]
 [2 1]]",4.102189781021898,5.699687174139729,0.07326795384673633,0.052786652218220396,[0.1152722  0.08013556 0.09749882 ... 0.10757596 0.00449404 0.061666  ]
7,0.08666978548021526,0.8420072414910804,"[[1 1]
 [2 2]
 [2 2]
 ...
 [1 2]
 [1 1]
 [2 1]]",3.902173913043478,5.695652173913044,0.051760709593772034,0.03919765844862502,[0.01820249 0.00858214 0.0313011  ... 0.01770614 0.04734403 0.01933721]
11,0.09109372317530223,0.8393324891883513,"[[2 1]
 [1 1]
 [1 1]
 ...
 [1 2]
 [1 1]
 [2 1]]",3.9316969050160084,5.731056563500534,0.052960518668158936,0.038127207458149265,[0.08922932 0.02583879 0.01549914 ... 0.03913906 0.06282985 0.05058674]
21,0.09523064426095479,0.8340412823844079,"[[2 1]
 [1 1]
 [1 2]
 ...
 [1 2]
 [1 1]
 [1 1]]",3.850810810810811,5.673513513513513,0.050676618017359745,0.033633536221451696,[0.03077425 0.00453355 0.05173948 ... 0.0084949  0.05793223 0.00833542]
31,0.09675483159040456,0.835878454479669,"[[1 1]
 [2 1]
 [1 1]
 ...
 [1 2]
 [1 1]
 [1 1]]",3.831896551724138,5.769396551724138,0.05074067570727674,0.03195104442001008,[0.04235587 0.00915958 0.11935218 ... 0.02729685 0.12579243 0.06099801]
4,0.08151391459392208,0.8535728500660146,"[[1 1]
 [1 1]
 [1 1]
 ...
 [1 2]
 [1 1]
 [1 1]]",4.084566596194503,5.73784355179704,0.07269877911060559,0.05227208689117359,[0.110574   0.09706113 0.1030864  ... 0.01825048 0.13167791 0.12650519]
7,0.08666978548021526,0.8428617336783143,"[[1 1]
 [2 2]
 [1 1]
 ...
 [2 2]
 [1 1]
 [2 2]]",3.9287257019438444,5.727861771058316,0.051977198504809405,0.039008101802289266,[0.10360934 0.03688833 0.10224488 ... 0.00519034 0.0774939  0.00725836]
11,0.09109372317530223,0.8394916688755856,"[[1 1]
 [2 1]
 [1 1]
 ...
 [1 1]
 [1 2]
 [1 1]]",3.8927789934354484,5.702407002188184,0.05183169123051179,0.0364273649479407,[0.10068044 0.09212014 0.07128512 ... 0.04063321 0.04504519 0.00070407]
21,0.09523064426095479,0.839040794102891,"[[1 1]
 [1 1]
 [2 1]
 ...
 [1 1]
 [1 1]
 [1 1]]",3.8682505399568035,5.75377969762419,0.0495360471009027,0.033007308435630815,[0.05630674 0.12377651 0.0164793  ... 0.10599175 0.08546544 0.07114643]
31,0.09675483159040456,0.8382104857294037,"[[1 2]
 [1 1]
 [2 2]
 ...
 [1 2]
 [2 2]
 [2 2]]",3.83370288248337,5.760532150776053,0.05033175941255345,0.032147568246812044,[0.072262   0.06319332 0.05577222 ... 0.03829518 0.07583362 0.00055786]
4,0.08151391459392208,0.854752537565742,"[[1 1]
 [2 1]
 [1 2]
 ...
 [1 1]
 [1 1]
 [2 2]]",4.169596690796277,5.764219234746639,0.07576181988330664,0.05308724830016796,[0.03517514 0.0281349  0.0212994  ... 0.01746325 0.18268089 0.05799148]
7,0.08666978548021526,0.8416634914905438,"[[1 2]
 [1 1]
 [2 1]
 ...
 [1 1]
 [1 1]
 [2 1]]",3.896328293736501,5.721382289416846,0.05109640830941318,0.03835890394301076,[0.06344077 0.0434453  0.04454207 ... 0.05239335 0.05443629 0.08042254]
11,0.09109372317530223,0.8428949891878144,"[[2 2]
 [1 1]
 [1 1]
 ...
 [1 1]
 [1 1]
 [1 1]]",3.901918976545842,5.680170575692964,0.05310289746385379,0.037448323852558765,[0.00572128 0.00602084 0.03998473 ... 0.13464625 0.09105273 0.00455259]
21,0.09523064426095479,0.8369455792588715,"[[1 2]
 [2 2]
 [1 2]
 ...
 [1 2]
 [1 1]
 [2 1]]",3.8666666666666667,5.748387096774193,0.05090083468756262,0.033642752564150745,[0.0210487  0.03491184 0.01813437 ... 0.01430838 0.06687001 0.0490728 ]
31,0.09675483159040456,0.8376792357291383,"[[1 1]
 [2 1]
 [1 1]
 ...
 [1 2]
 [2 1]
 [1 2]]",3.8153846153846156,5.751648351648352,0.05182373407986122,0.032727967145301816,[0.11306006 0.02771578 0.0100653  ... 0.01306412 0.03206556 0.01409293]
4,0.08151391459392208,0.8547369125654756,"[[1 2]
 [1 1]
 [2 2]
 ...
 [1 2]
 [1 1]
 [1 1]]",4.11340206185567,5.74639175257732,0.07428883685228536,0.0525299846347858,[0.07346227 0.11538774 0.03954069 ... 0.1527811  0.14170066 0.12487   ]
7,0.08666978548021526,0.8426185696152863,"[[1 1]
 [1 1]
 [2 1]
 ...
 [2 1]
 [1 1]
 [1 1]]",3.9572192513368982,5.764705882352941,0.0526530098706154,0.03876803919697645,[0.03022407 0.02785129 0.00869829 ... 0.0089658  0.04204911 0.05950135]
11,0.09109372317530223,0.8395610048125477,"[[1 1]
 [2 1]
 [1 2]
 ...
 [2 1]
 [1 1]
 [1 1]]",3.894967177242888,5.678336980306346,0.051195693309804266,0.0364799721674516,[0.00449056 0.03264551 0.03941682 ... 0.02963971 0.00171606 0.00786298]
21,0.09523064426095479,0.8397990948836039,"[[1 1]
 [1 1]
 [1 1]
 ...
 [1 2]
 [2 2]
 [2 1]]",3.8710382513661203,5.711475409836066,0.05131686201738281,0.03341050482212039,[0.10421299 0.06518954 0.12161585 ... 0.02315766 0.00151953 0.01313739]
31,0.09675483159040456,0.8373042357288674,"[[2 1]
 [1 1]
 [2 1]
 ...
 [1 1]
 [2 1]
 [1 1]]",3.8399122807017543,5.758771929824562,0.05182095394721535,0.03293815009494254,[0.06958311 0.00442978 0.03880639 ... 0.04527721 0.04870043 0.09105634]
4,0.08151391459392208,0.8530806625652116,"[[1 2]
 [1 1]
 [1 2]
 ...
 [1 1]
 [2 1]
 [1 1]]",4.087774294670846,5.724137931034483,0.07377931081064872,0.0527427643220971,[0.01992138 0.07407066 0.07468586 ... 0.06445276 0.13305891 0.02876719]
7,0.08666978548021526,0.8440961086775194,"[[2 2]
 [1 1]
 [1 1]
 ...
 [1 2]
 [1 2]
 [1 2]]",3.935483870967742,5.701075268817204,0.052810757678391426,0.03910689508350453,[0.02675208 0.08852506 0.00837202 ... 0.04897472 0.06645424 0.05362485]
11,0.09109372317530223,0.8413432313747748,"[[1 1]
 [1 2]
 [1 1]
 ...
 [2 2]
 [2 2]
 [1 2]]",3.9129511677282376,5.690021231422505,0.0540142156039108,0.037937465708700956,[0.01665281 0.00982735 0.07114222 ... 0.02189186 0.04237875 0.08316629]
21,0.09523064426095479,0.8382356183208352,"[[1 1]
 [2 2]
 [1 1]
 ...
 [2 2]
 [1 1]
 [1 2]]",3.8572972972972974,5.721081081081081,0.04974056105046794,0.03312191354935002,[0.00754727 0.0339006  0.03993374 ... 0.02692292 0.07024176 0.0189779 ]
31,0.09675483159040456,0.8380854857286004,"[[1 1]
 [2 1]
 [1 1]
 ...
 [1 1]
 [2 1]
 [1 2]]",3.8125,5.680803571428571,0.05076029506954014,0.032118031893138874,[0.04985037 0.00555883 0.09619394 ... 0.01322136 0.02916929 0.07555436]
4,0.08151391459392208,0.8554009750649372,"[[1 1]
 [2 1]
 [1 2]
 ...
 [1 1]
 [1 1]
 [1 1]]",4.135699373695198,5.778705636743215,0.07418998773358439,0.0525825359389783,[0.06357094 0.08268892 0.0230407  ... 0.00843732 0.19012536 0.0844326 ]
7,0.08666978548021526,0.8457572414897464,"[[1 1]
 [1 1]
 [2 1]
 ...
 [1 1]
 [1 1]
 [2 2]]",3.921139101861993,5.7042716319824756,0.05095796825626809,0.03868687329669272,[0.05245128 0.0660971  0.02382162 ... 0.1402013  0.05506462 0.02683147]
11,0.09109372317530223,0.8405619813745046,"[[1 2]
 [1 2]
 [2 2]
 ...
 [1 1]
 [1 1]
 [2 1]]",3.893246187363834,5.716775599128541,0.053123556311799255,0.037306898661120774,[0.11881064 0.01221981 0.04947992 ... 0.15297211 0.12240121 0.00052726]
21,0.09523064426095479,0.8402365948830708,"[[2 2]
 [1 1]
 [1 1]
 ...
 [2 1]
 [2 2]
 [2 1]]",3.8601092896174864,5.739890710382514,0.049797353892979165,0.03346189732767012,[0.04491764 0.10964366 0.069182   ... 0.03230697 0.00670642 0.04134173]
31,0.09675483159040456,0.8406616576033463,"[[1 1]
 [2 2]
 [1 1]
 ...
 [1 1]
 [1 1]
 [2 1]]",3.8423326133909286,5.762419006479481,0.05217331783654015,0.032541629084277886,[0.11696038 0.03484525 0.07547907 ... 0.07394374 0.10073118 0.05880326]
4,0.08151391459392208,0.8563306625646694,"[[1 1]
 [1 1]
 [1 1]
 ...
 [1 2]
 [1 1]
 [1 1]]",4.1533613445378155,5.756302521008403,0.07284291258098523,0.05362442578394191,[0.11969257 0.05404868 0.14861437 ... 0.15991579 0.03910084 0.10139443]
7,0.08666978548021526,0.8489330227394853,"[[1 1]
 [2 1]
 [1 1]
 ...
 [1 1]
 [1 2]
 [1 1]]",3.939524838012959,5.7386609071274295,0.05349599793074492,0.0393547471348801,[0.02690784 0.08264066 0.0950089  ... 0.11151983 0.00188829 0.09811249]
11,0.09109372317530223,0.8452738954367383,"[[1 2]
 [2 2]
 [1 1]
 ...
 [2 2]
 [2 1]
 [1 1]]",3.923747276688453,5.697167755991285,0.05158591447436904,0.03629242599708865,[0.02611284 0.0354365  0.0264829  ... 0.00182415 0.03509039 0.01628168]
